x1
5.95719029661268e-11
1.0000594556913711e-6
-1.000068891698902e-6
7.048583938740194e-11
7.048583938740194e-11
-1.000068891698902e-6
6.821210263296962e-13
1.0000548942867546e-6
1.0000526344811078e-6
-9.99999883788405e-7
8.39
2.796665666740523
0.0
-1.000121983452118e-6
5.830234045842193e-11
0.0
0.0
-2.0804691303055733e-10
-9.99999883788405e-7
1.0e-6
-1.0000648743707652e-6
-1.0e-6
1.0000538193744585e-6
1.0e-6
1.0e-6
0.0
0.0
0.0
-3.372263473783339e-14
-2.7674580652322386e-13
9.998843696144213e-7
-5.593334333525604
0.0
0.0
0.0
0.0
5.593332333464559
1.0e-6
1.0000548942867544e-6
0.0
0.0
0.0
1.0e-6
0.0
0.0
0.0
0.0
0.0
-2.0907009457005188e-10
-8.339815803363104e-11
0.0
0.0
0.0
4.68473738461314e-14
0.0
2.2737367544323206e-13
0.0
5.593334333525604
7.048583938740194e-11
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0e-6
-8.344613888766617e-11
2.0861534721916541e-10
4.5727709130779747e-14
2.0804691303055733e-10
-5.593332333464559
0.0
-5.830234045842193e-11
0.0
1.0000012480304576e-6
5.593332333335431
-5.5933313332526495
8.344613888766617e-11
8.344613888766617e-11
0.0
1.0000548942867546e-6
0.0
-1.0000549082178622e-6
4.172306944383308e-11
-5.738284971576365e-11
4.172306944383308e-11
4.18367562815547e-11
0.0
