x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95
0.07560948361106057,0.07560848361310946,9.999820349548827e-7,3.4847256236164412,3.4847256236164412,9.999820349548827e-7,4.547473508864641e-13,3.0327553985166458,9.999999974752427e-7,9.999979511121637e-7,8.39,25.051048208211796,0.41892040513604556,-12.371222123548932,3.4847256236169937,23.84941696994824,9.9998317182326e-7,7.583774653309661,9.999979511121637e-7,-1.0e-6,-0.07560848360835536,-1.0e-6,12.371222123549687,-1.0e-6,0.0,-1.0e-6,-1.0e-6,-5.007888242848095,-1.0e-6,-1.0e-6,8.40352832702665,15.422794922716434,-1.0e-6,-1.0e-6,-2.284286185128053,-11.92470848497412,-1.5410824943521675,-1.0e-6,-1.0e-6,3.8995063225070226,0.0,0.0,0.0,0.0,9.999999986377272e-7,3.0327573985171057,1.0e-6,2.0750483799938593,8.210479579395269,5.007888242848095,0.10711694759341585,1.000000000014688e-6,-2.177169237534713,0.0,0.0,9.999999974752427e-7,2.075048379993911,-15.422794922716434,3.484725623618033,0.0,9.9998317182326e-7,-1.5089687435479167e-15,1.0e-6,3.032758398517103,0.0,0.0,20.816660571431594,0.0,2.284286185128053,11.924708484974076,4.979145034377036,3.8995063225245956,0.0,2.846961179801383,-8.210479579393109,2.075048379993911,-7.5837746533089785,1.5410824943521675,1.2004523129566589,0.0,0.0,-9.999993153542164e-7,1.1579715151984982,9.99999429041054e-7,1.0822455994474467,-0.9928027805464126,1.0e-6,0.0,3.0327563985166464,-3.032755398516656,0.6167379328508105,0.0,0.6167379328508105,0.46550766659652254,3.8995063225070226
