x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95
-5.002220859751105e-12,-5.002220859751105e-12,-1.4779288903810084e-12,6.007249575349306,6.007249575349306,-1.4779288903810084e-12,4.547473508864641e-13,5.06437566148025,0.0,0.0,8.39,45.514009774517945,0.873921506968361,-22.80983331021207,6.0072495753499,43.598985311997694,-2.2737367544323206e-13,14.716139568740346,0.0,0.0,0.0,0.0,22.80983331021207,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,17.530865429781784,29.175827135565214,0.0,0.0,-4.765319193196206,-21.799492655998847,-3.214895047687037,0.0,0.0,7.477381962158688,0.0,0.0,0.0,0.0,0.0,5.064375661490317,0.0,4.959984944577741,16.023526143167146,10.000000000000485,0.22346172933181002,0.0,-4.541857463864403,0.0,0.0,2.2737367544323206e-13,4.959984944577739,-29.17582713555987,6.007249575351807,0.0,-2.2737367544323206e-13,0.0,0.0,5.0643756614849735,0.0,0.0,38.534609650515065,0.0,4.765319193196206,21.799492655998847,9.28253259916742,7.477381962162862,0.0,4.860861146493562,-16.023526143166123,4.959984944577739,-14.71613956874171,3.2148950476864684,2.5043094703651803,0.0,0.0,-2.9558577807620168e-12,1.7581774441075124,0.0,2.678481850513208,-2.281503094064533,0.0,0.0,5.0643756614827,-5.064375661480199,1.4969837572643883,0.0,1.4969837572643883,1.1814980932488197,7.477381962158688
