x1
-8.279455380488685
-3.069544618483633e-12
-8.503585277961065
0.22836315646645744
0.22836315646645744
-8.503585277961065
-4.547473508864641e-13
-2.626324747069625e-12
0.0
-8.279455380485615
8.39
-5.452052576807546
0.21166294973579955
0.37817819229496763
0.22836315646634334
-2.6269837291684676e-12
0.0
19.120688607911802
-8.279455380485615
8.503585277962555
0.0
0.0
-0.37817819229496763
8.279455380485839
17.804674217934338
0.0
0.0
-10.0
0.0
0.0
30.55421826760312
-7.115795981745919
0.0
0.0
-1.1541557323173492
0.0
-0.7786444931597316
0.0
0.0
9.789458863897607
0.0
0.0
17.804674217934338
0.0
0.0
-2.6147972675971687e-12
0.0
0.0
19.437336380716943
9.999999999999995
0.05412221624743366
0.0
-1.1000335160699706
0.0
0.0
1.4779288903810084e-12
0.0
7.115795981745919
0.22836315646645744
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.1541557323173492
-1.3642420526593924e-12
0.0
9.789458863897604
17.804674217934338
9.956609095304202
-19.43733638071683
4.431690606026017e-16
-19.120688607911802
0.7786444931597316
0.6065413487591562
0.0
0.0
8.503585277959928
8.404273021944931
-3.410605131648481e-13
-0.15214332827019916
-0.15214332827019916
0.0
0.0
-2.626405508878481e-12
2.8421709430404007e-12
-0.037866501707640055
3.62919410245445
-0.037866501707640055
-0.11427682656233173
9.789458863897607
