x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95
-8.279455380474928,8.29913915367797e-12,-8.503585277976185,0.22836315646895855,0.22836315646895855,-8.503585277976185,4.547473508864641e-13,0.0,0.0,-8.279455380483228,8.39,-5.452052576812548,0.21166294973535044,0.3781781922959908,0.22836315646781954,0.0,4.547473508864641e-12,19.12068860790862,-8.279455380483228,8.503585277968169,0.0,0.0,-0.3781781922959908,8.279455380483242,17.804674217934785,0.0,0.0,-10.0,0.0,0.0,30.55421826758652,-7.115795981727956,0.0,0.0,-1.1541557323183724,0.0,-0.7786444931938377,0.0,-4.0850866642567634e-14,9.789458863896698,0.0,0.0,17.804674217934785,-1.5950941766219586e-13,-1.79804902354041e-15,-5.229594535194337e-12,0.0,0.0,19.437336380706256,9.999999999998343,0.05412221624733678,0.0,-1.1000335160709938,0.0,0.0,2.2737367544323206e-13,0.0,7.11579598171943,0.22836315645690775,0.0,4.547473508864641e-12,-1.624097681737383e-13,0.0,7.048583938740194e-12,0.0,0.0,0.0,0.0,1.1541557323183724,0.0,0.0,9.789458863899958,17.804674217934785,9.956609095304202,-19.437336380707848,0.0,-19.120688607903276,0.7786444931948608,0.6065413487527952,0.0,0.0,8.503585277972888,8.404273021949683,0.0,-0.1521433282680391,-0.1521433282680391,0.0,-4.085086664256763e-14,0.0,0.0,-0.03786650170673056,3.6291941024579395,-0.03786650170673056,-0.11427682656130855,9.789458863896698
